"trainer/global_step","1e4 EF - _step","1e4 EF - _step__MIN","1e4 EF - _step__MAX","1e4 EF - val-Loss F","1e4 EF - val-Loss F__MIN","1e4 EF - val-Loss F__MAX","1e6 EF - _step","1e6 EF - _step__MIN","1e6 EF - _step__MAX","1e6 EF - val-Loss F","1e6 EF - val-Loss F__MIN","1e6 EF - val-Loss F__MAX","1e3 - _step","1e3 - _step__MIN","1e3 - _step__MAX","1e3 - val-Loss F","1e3 - val-Loss F__MIN","1e3 - val-Loss F__MAX","1e5 EF - _step","1e5 EF - _step__MIN","1e5 EF - _step__MAX","1e5 EF - val-Loss F","1e5 EF - val-Loss F__MIN","1e5 EF - val-Loss F__MAX","1e6 - _step","1e6 - _step__MIN","1e6 - _step__MAX","1e6 - val-Loss F","1e6 - val-Loss F__MIN","1e6 - val-Loss F__MAX","1e4 - _step","1e4 - _step__MIN","1e4 - _step__MAX","1e4 - val-Loss F","1e4 - val-Loss F__MIN","1e4 - val-Loss F__MAX","1e5 - _step","1e5 - _step__MIN","1e5 - _step__MAX","1e5 - val-Loss F","1e5 - val-Loss F__MIN","1e5 - val-Loss F__MAX","4e5 - _step","4e5 - _step__MIN","4e5 - _step__MAX","4e5 - val-Loss F","4e5 - val-Loss F__MIN","4e5 - val-Loss F__MAX","8e5 - _step","8e5 - _step__MIN","8e5 - _step__MAX","8e5 - val-Loss F","8e5 - val-Loss F__MIN","8e5 - val-Loss F__MAX","1.7e6 - _step","1.7e6 - _step__MIN","1.7e6 - _step__MAX","1.7e6 - val-Loss F","1.7e6 - val-Loss F__MIN","1.7e6 - val-Loss F__MAX","8e4 - _step","8e4 - _step__MIN","8e4 - _step__MAX","8e4 - val-Loss F","8e4 - val-Loss F__MIN","8e4 - val-Loss F__MAX","6e4 - _step","6e4 - _step__MIN","6e4 - _step__MAX","6e4 - val-Loss F","6e4 - val-Loss F__MIN","6e4 - val-Loss F__MAX","4e4 - _step","4e4 - _step__MIN","4e4 - _step__MAX","4e4 - val-Loss F","4e4 - val-Loss F__MIN","4e4 - val-Loss F__MAX"
"309599","","","","","","","619479","619479","619479","0.013727717101573944","0.013727717101573944","0.013727717101573944","","","","","","","619484","619484","619484","0.020687462761998177","0.020687462761998177","0.020687462761998177","619479","619479","619479","0.011345116421580315","0.011345116421580315","0.011345116421580315","","","","","","","619484","619484","619484","0.015587709844112396","0.015587709844112396","0.015587709844112396","619479","619479","619479","0.011819595471024513","0.011819595471024513","0.011819595471024513","619479","619479","619479","0.012170589528977871","0.012170589528977871","0.012170589528977871","619479","619479","619479","0.01120552234351635","0.01120552234351635","0.01120552234351635","619533","619533","619533","0.016948414966464043","0.016948414966464043","0.016948414966464043","619616","619616","619616","0.01908002234995365","0.01908002234995365","0.01908002234995365","619781","619781","619781","0.022885125130414963","0.022885125130414963","0.022885125130414963"
"313199","","","","","","","626682","626682","626682","0.013493516482412815","0.013493516482412815","0.013493516482412815","","","","","","","626687","626687","626687","0.020765449851751328","0.020765449851751328","0.020765449851751328","626682","626682","626682","0.011322646401822567","0.011322646401822567","0.011322646401822567","","","","","","","626687","626687","626687","0.015843907371163368","0.015843907371163368","0.015843907371163368","626682","626682","626682","0.011911891400814056","0.011911891400814056","0.011911891400814056","626682","626682","626682","0.01212035957723856","0.01212035957723856","0.01212035957723856","626682","626682","626682","0.011446884833276272","0.011446884833276272","0.011446884833276272","626737","626737","626737","0.016929974779486656","0.016929974779486656","0.016929974779486656","626821","626821","626821","0.018814245238900185","0.018814245238900185","0.018814245238900185","626988","626988","626988","0.023110661655664444","0.023110661655664444","0.023110661655664444"
"316799","","","","","","","633885","633885","633885","0.013574951328337193","0.013574951328337193","0.013574951328337193","","","","","","","633890","633890","633890","0.020790886133909225","0.020790886133909225","0.020790886133909225","633885","633885","633885","0.01133083924651146","0.01133083924651146","0.01133083924651146","","","","","","","633890","633890","633890","0.015950683504343033","0.015950683504343033","0.015950683504343033","633885","633885","633885","0.012255633249878883","0.012255633249878883","0.012255633249878883","633885","633885","633885","0.011169282719492912","0.011169282719492912","0.011169282719492912","633885","633885","633885","0.01109249982982874","0.01109249982982874","0.01109249982982874","633941","633941","633941","0.017007123678922653","0.017007123678922653","0.017007123678922653","634026","634026","634026","0.01896391436457634","0.01896391436457634","0.01896391436457634","634194","634194","634194","0.022809496149420738","0.022809496149420738","0.022809496149420738"
"320399","","","","","","","641089","641089","641089","0.014691311866044998","0.014691311866044998","0.014691311866044998","","","","","","","641094","641094","641094","0.020684191957116127","0.020684191957116127","0.020684191957116127","641089","641089","641089","0.011197141371667385","0.011197141371667385","0.011197141371667385","","","","","","","641094","641094","641094","0.015669578686356544","0.015669578686356544","0.015669578686356544","641089","641089","641089","0.012455481104552746","0.012455481104552746","0.012455481104552746","641089","641089","641089","0.011643209494650364","0.011643209494650364","0.011643209494650364","641089","641089","641089","0.011023567989468575","0.011023567989468575","0.011023567989468575","641145","641145","641145","0.016955742612481117","0.016955742612481117","0.016955742612481117","641230","641230","641230","0.018871372565627098","0.018871372565627098","0.018871372565627098","641401","641401","641401","0.02317069284617901","0.02317069284617901","0.02317069284617901"
"323999","","","","","","","648292","648292","648292","0.013641119934618473","0.013641119934618473","0.013641119934618473","","","","","","","648297","648297","648297","0.020586475729942322","0.020586475729942322","0.020586475729942322","648292","648292","648292","0.011300692334771156","0.011300692334771156","0.011300692334771156","","","","","","","648297","648297","648297","0.015382516197860241","0.015382516197860241","0.015382516197860241","648292","648292","648292","0.012074227444827557","0.012074227444827557","0.012074227444827557","648292","648292","648292","0.01139552891254425","0.01139552891254425","0.01139552891254425","648292","648292","648292","0.011404408141970634","0.011404408141970634","0.011404408141970634","648349","648349","648349","0.016985660418868065","0.016985660418868065","0.016985660418868065","648435","648435","648435","0.019323553889989853","0.019323553889989853","0.019323553889989853","648608","648608","648608","0.022826645523309708","0.022826645523309708","0.022826645523309708"
"327599","","","","","","","655495","655495","655495","0.013980787247419357","0.013980787247419357","0.013980787247419357","","","","","","","655500","655500","655500","0.02078501135110855","0.02078501135110855","0.02078501135110855","655495","655495","655495","0.011206847615540028","0.011206847615540028","0.011206847615540028","","","","","","","655500","655500","655500","0.01593133807182312","0.01593133807182312","0.01593133807182312","655495","655495","655495","0.011760865338146687","0.011760865338146687","0.011760865338146687","655495","655495","655495","0.011372081004083157","0.011372081004083157","0.011372081004083157","655495","655495","655495","0.011309001594781876","0.011309001594781876","0.011309001594781876","655553","655553","655553","0.016900159418582916","0.016900159418582916","0.016900159418582916","655640","655640","655640","0.019068967550992966","0.019068967550992966","0.019068967550992966","655815","655815","655815","0.02293422631919384","0.02293422631919384","0.02293422631919384"
"331199","","","","","","","662698","662698","662698","0.013304904103279114","0.013304904103279114","0.013304904103279114","","","","","","","662704","662704","662704","0.02067425474524498","0.02067425474524498","0.02067425474524498","662698","662698","662698","0.011154703795909882","0.011154703795909882","0.011154703795909882","","","","","","","662704","662704","662704","0.015410250052809715","0.015410250052809715","0.015410250052809715","662698","662698","662698","0.011799009516835213","0.011799009516835213","0.011799009516835213","662698","662698","662698","0.011415152810513973","0.011415152810513973","0.011415152810513973","662698","662698","662698","0.011093809269368649","0.011093809269368649","0.011093809269368649","662756","662756","662756","0.017010744661092758","0.017010744661092758","0.017010744661092758","662845","662845","662845","0.019081296399235725","0.019081296399235725","0.019081296399235725","663021","663021","663021","0.02304386906325817","0.02304386906325817","0.02304386906325817"
"334799","","","","","","","669902","669902","669902","0.013548973016440868","0.013548973016440868","0.013548973016440868","","","","","","","669907","669907","669907","0.020742453634738922","0.020742453634738922","0.020742453634738922","669902","669902","669902","0.011572343297302723","0.011572343297302723","0.011572343297302723","","","","","","","669907","669907","669907","0.015396538190543652","0.015396538190543652","0.015396538190543652","669902","669902","669902","0.011860336177051067","0.011860336177051067","0.011860336177051067","669902","669902","669902","0.011086707003414631","0.011086707003414631","0.011086707003414631","669902","669902","669902","0.011139806360006332","0.011139806360006332","0.011139806360006332","669960","669960","669960","0.017121070995926857","0.017121070995926857","0.017121070995926857","670050","670050","670050","0.01913062296807766","0.01913062296807766","0.01913062296807766","670228","670228","670228","0.0230427049100399","0.0230427049100399","0.0230427049100399"
"338399","","","","","","","677105","677105","677105","0.013491490855813026","0.013491490855813026","0.013491490855813026","","","","","","","677110","677110","677110","0.020814286544919014","0.020814286544919014","0.020814286544919014","677105","677105","677105","0.011303962208330631","0.011303962208330631","0.011303962208330631","","","","","","","677110","677110","677110","0.015350705944001675","0.015350705944001675","0.015350705944001675","677105","677105","677105","0.011692720465362072","0.011692720465362072","0.011692720465362072","677105","677105","677105","0.011170321144163609","0.011170321144163609","0.011170321144163609","677105","677105","677105","0.01089048758149147","0.01089048758149147","0.01089048758149147","677164","677164","677164","0.017394961789250374","0.017394961789250374","0.017394961789250374","677255","677255","677255","0.018999949097633362","0.018999949097633362","0.018999949097633362","677435","677435","677435","0.022893037647008896","0.022893037647008896","0.022893037647008896"
"341999","","","","","","","684308","684308","684308","0.01314228679984808","0.01314228679984808","0.01314228679984808","","","","","","","684313","684313","684313","0.02058892883360386","0.02058892883360386","0.02058892883360386","684308","684308","684308","0.011043318547308445","0.011043318547308445","0.011043318547308445","","","","","","","684313","684313","684313","0.015272561460733414","0.015272561460733414","0.015272561460733414","684308","684308","684308","0.012569701299071312","0.012569701299071312","0.012569701299071312","684308","684308","684308","0.011813032440841198","0.011813032440841198","0.011813032440841198","684308","684308","684308","0.010920682922005653","0.010920682922005653","0.010920682922005653","684368","684368","684368","0.016995811834931374","0.016995811834931374","0.016995811834931374","684459","684459","684459","0.018956221640110016","0.018956221640110016","0.018956221640110016","684642","684642","684642","0.02287866920232773","0.02287866920232773","0.02287866920232773"
"345599","","","","","","","691511","691511","691511","0.013512803241610527","0.013512803241610527","0.013512803241610527","","","","","","","691517","691517","691517","0.020572395995259285","0.020572395995259285","0.020572395995259285","691511","691511","691511","0.010970240458846092","0.010970240458846092","0.010970240458846092","","","","","","","691517","691517","691517","0.01538463868200779","0.01538463868200779","0.01538463868200779","691511","691511","691511","0.011837892234325409","0.011837892234325409","0.011837892234325409","691511","691511","691511","0.011206751689314842","0.011206751689314842","0.011206751689314842","691511","691511","691511","0.011349309235811234","0.011349309235811234","0.011349309235811234","691572","691572","691572","0.01696169190108776","0.01696169190108776","0.01696169190108776","691664","691664","691664","0.018932227045297623","0.018932227045297623","0.018932227045297623","691848","691848","691848","0.022932017222046852","0.022932017222046852","0.022932017222046852"
"349199","","","","","","","698715","698715","698715","0.013943216763436794","0.013943216763436794","0.013943216763436794","","","","","","","698720","698720","698720","0.020757725462317467","0.020757725462317467","0.020757725462317467","698715","698715","698715","0.01108600851148367","0.01108600851148367","0.01108600851148367","","","","","","","698720","698720","698720","0.015546591952443123","0.015546591952443123","0.015546591952443123","698715","698715","698715","0.011699818074703217","0.011699818074703217","0.011699818074703217","698715","698715","698715","0.01126039493829012","0.01126039493829012","0.01126039493829012","698715","698715","698715","0.010829836130142212","0.010829836130142212","0.010829836130142212","698776","698776","698776","0.017317282035946846","0.017317282035946846","0.017317282035946846","698869","698869","698869","0.01911725476384163","0.01911725476384163","0.01911725476384163","699055","699055","699055","0.022862471640110016","0.022862471640110016","0.022862471640110016"
"352799","","","","","","","705918","705918","705918","0.013423217460513115","0.013423217460513115","0.013423217460513115","","","","","","","705923","705923","705923","0.02063848450779915","0.02063848450779915","0.02063848450779915","705918","705918","705918","0.011619002558290958","0.011619002558290958","0.011619002558290958","","","","","","","705923","705923","705923","0.015433600172400475","0.015433600172400475","0.015433600172400475","705918","705918","705918","0.011680481024086475","0.011680481024086475","0.011680481024086475","705918","705918","705918","0.011477661319077015","0.011477661319077015","0.011477661319077015","705918","705918","705918","0.010709725320339203","0.010709725320339203","0.010709725320339203","705980","705980","705980","0.016831906512379646","0.016831906512379646","0.016831906512379646","706074","706074","706074","0.018863480538129807","0.018863480538129807","0.018863480538129807","706262","706262","706262","0.022758711129426956","0.022758711129426956","0.022758711129426956"
"356399","","","","","","","713121","713121","713121","0.013215438462793827","0.013215438462793827","0.013215438462793827","","","","","","","713127","713127","713127","0.020745912566781044","0.020745912566781044","0.020745912566781044","713121","713121","713121","0.011252805590629578","0.011252805590629578","0.011252805590629578","","","","","","","713127","713127","713127","0.01540833804756403","0.01540833804756403","0.01540833804756403","713121","713121","713121","0.011682268232107162","0.011682268232107162","0.011682268232107162","713121","713121","713121","0.011350869201123714","0.011350869201123714","0.011350869201123714","713121","713121","713121","0.010876200161874294","0.010876200161874294","0.010876200161874294","713184","713184","713184","0.017036931589245796","0.017036931589245796","0.017036931589245796","713279","713279","713279","0.019011802971363068","0.019011802971363068","0.019011802971363068","713469","713469","713469","0.023086274042725563","0.023086274042725563","0.023086274042725563"
"359999","","","","","","","720324","720324","720324","0.013110869564116001","0.013110869564116001","0.013110869564116001","","","","","","","720330","720330","720330","0.02093859575688839","0.02093859575688839","0.02093859575688839","720324","720324","720324","0.01127406395971775","0.01127406395971775","0.01127406395971775","","","","","","","720330","720330","720330","0.015494393184781075","0.015494393184781075","0.015494393184781075","720324","720324","720324","0.011543064378201962","0.011543064378201962","0.011543064378201962","720324","720324","720324","0.011288551613688469","0.011288551613688469","0.011288551613688469","720324","720324","720324","0.010731402784585953","0.010731402784585953","0.010731402784585953","720387","720387","720387","0.01704292930662632","0.01704292930662632","0.01704292930662632","720484","720484","720484","0.019108792766928673","0.019108792766928673","0.019108792766928673","720675","720675","720675","0.022946175187826157","0.022946175187826157","0.022946175187826157"
"363599","","","","","","","727528","727528","727528","0.013535043224692345","0.013535043224692345","0.013535043224692345","","","","","","","727533","727533","727533","0.020664433017373085","0.020664433017373085","0.020664433017373085","727528","727528","727528","0.011175510473549366","0.011175510473549366","0.011175510473549366","","","","","","","727533","727533","727533","0.01516528706997633","0.01516528706997633","0.01516528706997633","727528","727528","727528","0.012042083777487278","0.012042083777487278","0.012042083777487278","727528","727528","727528","0.010748124681413174","0.010748124681413174","0.010748124681413174","727528","727528","727528","0.010879479348659515","0.010879479348659515","0.010879479348659515","727591","727591","727591","0.016909118741750717","0.016909118741750717","0.016909118741750717","727689","727689","727689","0.019224978983402252","0.019224978983402252","0.019224978983402252","727882","727882","727882","0.022772088646888733","0.022772088646888733","0.022772088646888733"
"367199","","","","","","","734731","734731","734731","0.013421429321169853","0.013421429321169853","0.013421429321169853","","","","","","","734737","734737","734737","0.02078343741595745","0.02078343741595745","0.02078343741595745","734731","734731","734731","0.01121220737695694","0.01121220737695694","0.01121220737695694","","","","","","","734737","734737","734737","0.015388687141239643","0.015388687141239643","0.015388687141239643","734731","734731","734731","0.011681515723466873","0.011681515723466873","0.011681515723466873","734731","734731","734731","0.011262884363532066","0.011262884363532066","0.011262884363532066","734731","734731","734731","0.011266034096479416","0.011266034096479416","0.011266034096479416","734795","734795","734795","0.017199262976646423","0.017199262976646423","0.017199262976646423","734893","734893","734893","0.019147012382745743","0.019147012382745743","0.019147012382745743","735089","735089","735089","0.02297878824174404","0.02297878824174404","0.02297878824174404"
"370799","","","","","","","741934","741934","741934","0.013384957797825336","0.013384957797825336","0.013384957797825336","","","","","","","741940","741940","741940","0.020462166517972946","0.020462166517972946","0.020462166517972946","741934","741934","741934","0.011256485246121883","0.011256485246121883","0.011256485246121883","","","","","","","741940","741940","741940","0.015417469665408134","0.015417469665408134","0.015417469665408134","741934","741934","741934","0.011748668737709522","0.011748668737709522","0.011748668737709522","741934","741934","741934","0.011328526772558689","0.011328526772558689","0.011328526772558689","741934","741934","741934","0.011073271743953228","0.011073271743953228","0.011073271743953228","741999","741999","741999","0.017036745324730873","0.017036745324730873","0.017036745324730873","742098","742098","742098","0.018942024558782578","0.018942024558782578","0.018942024558782578","742296","742296","742296","0.022835683077573776","0.022835683077573776","0.022835683077573776"
"374399","","","","","","","749137","749137","749137","0.013308425433933735","0.013308425433933735","0.013308425433933735","","","","","","","749143","749143","749143","0.020539959892630577","0.020539959892630577","0.020539959892630577","749137","749137","749137","0.011048753745853901","0.011048753745853901","0.011048753745853901","","","","","","","749143","749143","749143","0.01539240125566721","0.01539240125566721","0.01539240125566721","749137","749137","749137","0.011691242456436157","0.011691242456436157","0.011691242456436157","749137","749137","749137","0.011048228479921818","0.011048228479921818","0.011048228479921818","749137","749137","749137","0.010678478516638279","0.010678478516638279","0.010678478516638279","749203","749203","749203","0.016886036843061447","0.016886036843061447","0.016886036843061447","749303","749303","749303","0.018938157707452774","0.018938157707452774","0.018938157707452774","749503","749503","749503","0.022970279678702354","0.022970279678702354","0.022970279678702354"
"377999","","","","","","","756341","756341","756341","0.013019729405641556","0.013019729405641556","0.013019729405641556","","","","","","","756346","756346","756346","0.020563410595059395","0.020563410595059395","0.020563410595059395","756341","756341","756341","0.010939456522464752","0.010939456522464752","0.010939456522464752","","","","","","","756346","756346","756346","0.0151611203327775","0.0151611203327775","0.0151611203327775","756341","756341","756341","0.011479852721095085","0.011479852721095085","0.011479852721095085","756341","756341","756341","0.011042430996894836","0.011042430996894836","0.011042430996894836","756341","756341","756341","0.010988450609147549","0.010988450609147549","0.010988450609147549","756407","756407","756407","0.016906624659895897","0.016906624659895897","0.016906624659895897","756508","756508","756508","0.018811801448464394","0.018811801448464394","0.018811801448464394","756709","756709","756709","0.022823918610811234","0.022823918610811234","0.022823918610811234"
"381599","","","","","","","763544","763544","763544","0.01319549884647131","0.01319549884647131","0.01319549884647131","","","","","","","","","","","","","763544","763544","763544","0.010756799951195717","0.010756799951195717","0.010756799951195717","","","","","","","763550","763550","763550","0.015210659243166447","0.015210659243166447","0.015210659243166447","763544","763544","763544","0.011582574807107449","0.011582574807107449","0.011582574807107449","763544","763544","763544","0.011141477152705193","0.011141477152705193","0.011141477152705193","763544","763544","763544","0.011205648072063923","0.011205648072063923","0.011205648072063923","763611","763611","763611","0.016876962035894394","0.016876962035894394","0.016876962035894394","763713","763713","763713","0.019184572622179985","0.019184572622179985","0.019184572622179985","763916","763916","763916","0.022943805903196335","0.022943805903196335","0.022943805903196335"
"385199","","","","","","","770747","770747","770747","0.013511501252651215","0.013511501252651215","0.013511501252651215","","","","","","","","","","","","","770747","770747","770747","0.011163591407239437","0.011163591407239437","0.011163591407239437","","","","","","","770753","770753","770753","0.015422780998051167","0.015422780998051167","0.015422780998051167","770747","770747","770747","0.011469335295259953","0.011469335295259953","0.011469335295259953","770747","770747","770747","0.011114750988781452","0.011114750988781452","0.011114750988781452","770747","770747","770747","0.011030953377485275","0.011030953377485275","0.011030953377485275","770815","770815","770815","0.01692805252969265","0.01692805252969265","0.01692805252969265","770918","770918","770918","0.01898057758808136","0.01898057758808136","0.01898057758808136","771123","771123","771123","0.02284754253923893","0.02284754253923893","0.02284754253923893"
"388799","","","","","","","777950","777950","777950","0.013239096850156784","0.013239096850156784","0.013239096850156784","","","","","","","","","","","","","777950","777950","777950","0.010819932445883751","0.010819932445883751","0.010819932445883751","","","","","","","777956","777956","777956","0.015533290803432465","0.015533290803432465","0.015533290803432465","777950","777950","777950","0.011408697813749313","0.011408697813749313","0.011408697813749313","777950","777950","777950","0.010989838279783726","0.010989838279783726","0.010989838279783726","777950","777950","777950","0.010811150074005127","0.010811150074005127","0.010811150074005127","778019","778019","778019","0.017201848328113556","0.017201848328113556","0.017201848328113556","778122","778122","778122","0.018909895792603493","0.018909895792603493","0.018909895792603493","778330","778330","778330","0.022899795323610306","0.022899795323610306","0.022899795323610306"
"392399","","","","","","","785154","785154","785154","0.01349056325852871","0.01349056325852871","0.01349056325852871","","","","","","","","","","","","","","","","","","","","","","","","","785160","785160","785160","0.015203899703919888","0.015203899703919888","0.015203899703919888","785154","785154","785154","0.011494598351418972","0.011494598351418972","0.011494598351418972","785154","785154","785154","0.011049124412238598","0.011049124412238598","0.011049124412238598","785154","785154","785154","0.010678796097636223","0.010678796097636223","0.010678796097636223","785222","785222","785222","0.016955865547060966","0.016955865547060966","0.016955865547060966","785327","785327","785327","0.0188515093177557","0.0188515093177557","0.0188515093177557","785536","785536","785536","0.022807922214269638","0.022807922214269638","0.022807922214269638"
"395999","","","","","","","792357","792357","792357","0.013041087426245213","0.013041087426245213","0.013041087426245213","","","","","","","","","","","","","","","","","","","","","","","","","792363","792363","792363","0.015216783620417118","0.015216783620417118","0.015216783620417118","792357","792357","792357","0.01246877945959568","0.01246877945959568","0.01246877945959568","792357","792357","792357","0.010909926146268845","0.010909926146268845","0.010909926146268845","792357","792357","792357","0.011009841226041317","0.011009841226041317","0.011009841226041317","792426","792426","792426","0.0172194242477417","0.0172194242477417","0.0172194242477417","792532","792532","792532","0.01905250735580921","0.01905250735580921","0.01905250735580921","792743","792743","792743","0.022787775844335556","0.022787775844335556","0.022787775844335556"
"399599","","","","","","","799560","799560","799560","0.013082513585686684","0.013082513585686684","0.013082513585686684","","","","","","","","","","","","","","","","","","","","","","","","","799566","799566","799566","0.01536619197577238","0.01536619197577238","0.01536619197577238","799560","799560","799560","0.011497355066239834","0.011497355066239834","0.011497355066239834","799560","799560","799560","0.011318315751850605","0.011318315751850605","0.011318315751850605","","","","","","","799630","799630","799630","0.016904233023524284","0.016904233023524284","0.016904233023524284","799737","799737","799737","0.019032225012779236","0.019032225012779236","0.019032225012779236","799950","799950","799950","0.022776857018470764","0.022776857018470764","0.022776857018470764"
"403199","","","","","","","806763","806763","806763","0.013008537702262402","0.013008537702262402","0.013008537702262402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","806763","806763","806763","0.011642226949334145","0.011642226949334145","0.011642226949334145","806763","806763","806763","0.011101415380835533","0.011101415380835533","0.011101415380835533","","","","","","","","","","","","","","","","","","","807157","807157","807157","0.02286681719124317","0.02286681719124317","0.02286681719124317"
"406799","","","","","","","813967","813967","813967","0.013142268173396587","0.013142268173396587","0.013142268173396587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410399","","","","","","","821170","821170","821170","0.013323625549674034","0.013323625549674034","0.013323625549674034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413999","","","","","","","828373","828373","828373","0.013260001316666603","0.013260001316666603","0.013260001316666603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"417599","","","","","","","835576","835576","835576","0.013240635395050049","0.013240635395050049","0.013240635395050049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"421199","","","","","","","842780","842780","842780","0.01285177655518055","0.01285177655518055","0.01285177655518055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"424799","","","","","","","849983","849983","849983","0.01335859764367342","0.01335859764367342","0.01335859764367342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"428399","","","","","","","857186","857186","857186","0.013073290698230267","0.013073290698230267","0.013073290698230267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"431999","","","","","","","864389","864389","864389","0.01302900817245245","0.01302900817245245","0.01302900817245245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"435599","","","","","","","871593","871593","871593","0.012828930281102657","0.012828930281102657","0.012828930281102657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"439199","","","","","","","878796","878796","878796","0.01296752318739891","0.01296752318739891","0.01296752318739891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"442799","","","","","","","885999","885999","885999","0.01351251918822527","0.01351251918822527","0.01351251918822527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446399","","","","","","","893202","893202","893202","0.013020873069763184","0.013020873069763184","0.013020873069763184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"449999","","","","","","","900406","900406","900406","0.01319748442620039","0.01319748442620039","0.01319748442620039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"453599","","","","","","","907609","907609","907609","0.013188596814870834","0.013188596814870834","0.013188596814870834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"457199","","","","","","","914812","914812","914812","0.013169243931770325","0.013169243931770325","0.013169243931770325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"460799","","","","","","","922015","922015","922015","0.01367812417447567","0.01367812417447567","0.01367812417447567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"464399","","","","","","","929219","929219","929219","0.013227356597781181","0.013227356597781181","0.013227356597781181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"467999","","","","","","","936422","936422","936422","0.013148616999387741","0.013148616999387741","0.013148616999387741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"471599","","","","","","","943625","943625","943625","0.012796413153409958","0.012796413153409958","0.012796413153409958","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"475199","","","","","","","950828","950828","950828","0.013003437779843807","0.013003437779843807","0.013003437779843807","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"478799","","","","","","","958032","958032","958032","0.013068689964711666","0.013068689964711666","0.013068689964711666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"482399","","","","","","","965235","965235","965235","0.01312848087400198","0.01312848087400198","0.01312848087400198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"485999","","","","","","","972438","972438","972438","0.013057618401944637","0.013057618401944637","0.013057618401944637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"489599","","","","","","","979641","979641","979641","0.013246714137494564","0.013246714137494564","0.013246714137494564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"493199","","","","","","","986845","986845","986845","0.012803883291780949","0.012803883291780949","0.012803883291780949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"496799","","","","","","","994048","994048","994048","0.01278063002973795","0.01278063002973795","0.01278063002973795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"500399","","","","","","","1001251","1001251","1001251","0.01269107311964035","0.01269107311964035","0.01269107311964035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
